1972,27.10. 17:30,Hongarije,Noorwegen,4,0
1972,27.10. 14:30,Yugoslavia,Luxemburg,0,0
1972,16.10. 14:30,Yugoslavia,German Democratic Republic,0,0
1972,13.10. 21:00,Schotland,Portugal,2,1
1972,13.10. 20:30,Wales,Finland,3,0
1972,13.10. 20:00,Zwitserland,Engeland,2,3
1972,13.10. 17:00,Noord-Ierland,Sovjet-Unie,1,1
1972,10.10. 15:00,Oostenrijk,Ierland,6,0
1972,10.10. 14:30,Nederland,German Democratic Republic,3,2
1972,10.10. 12:00,Polen,Duitsland,1,3
1972,09.10. 15:00,Frankrijk,Hongarije,0,2
1972,09.10. 14:30,Italië,Zweden,3,0
1972,25.09. 17:30,Hongarije,Bulgarije,2,0
1972,22.09. 17:30,Finland,Roemenië,0,4
1972,22.09. 17:30,Sovjet-Unie,Noord-Ierland,1,0
1972,22.09. 15:15,Polen,Turkije,5,1
1972,08.09. 19:00,Noorwegen,Frankrijk,1,3
1972,04.09. 15:00,Oostenrijk,Zweden,1,0
1972,18.06. 20:00,Griekenland,Malta,2,0
1972,16.06. 18:00,Finland,Czechoslovakia,0,4
1972,12.06. 15:30,Duitsland,Albanië,2,0
1972,09.06. 19:00,Denemarken,Schotland,1,0
1972,09.06. 19:00,Noorwegen,Bulgarije,1,4
1972,09.06. 19:00,Zweden,Italië,0,0
1972,07.06. 17:30,Sovjet-Unie,Cyprus,6,1
1972,30.05. 16:30,Ierland,Oostenrijk,1,4
1972,30.05. 16:30,Sovjet-Unie,Spanje,2,1
1972,26.05. 19:00,Denemarken,België,1,2
1972,26.05. 19:00,Zweden,Oostenrijk,1,0
1972,26.05. 18:00,Finland,Wales,0,1
1972,19.05. 17:30,Bulgarije,Hongarije,3,0
1972,16.05. 17:00,Czechoslovakia,Roemenië,1,0
1972,12.05. 22:30,Portugal,Denemarken,5,0
1972,12.05. 20:45,Engeland,Malta,5,0
1972,12.05. 20:00,Zwitserland,Griekenland,1,0
1972,12.05. 16:00,Albanië,Polen,1,1
1972,10.05. 20:00,Ierland,Italië,1,2
1972,09.05. 15:30,Cyprus,Spanje,0,2
1972,09.05. 15:00,German Democratic Republic,Yugoslavia,1,2
1972,25.04. 14:00,Turkije,Duitsland,0,3
1972,24.04. 16:30,Hongarije,Frankrijk,1,1
1972,24.04. 15:00,German Democratic Republic,Luxemburg,2,1
1972,21.04. 22:30,Portugal,Schotland,2,0
1972,21.04. 20:45,Noord-Ierland,Cyprus,5,0
1972,21.04. 20:30,Engeland,Griekenland,3,0
1972,21.04. 20:30,Wales,Czechoslovakia,1,3
1972,21.04. 19:45,Zwitserland,Malta,5,0
1972,04.04. 15:00,Yugoslavia,Nederland,2,0
1972,24.02. 20:30,Nederland,Luxemburg,6,0
1972,17.02. 20:00,België,Portugal,3,0
1972,17.02. 14:30,Albanië,Duitsland,0,1
1972,03.02. 20:00,België,Schotland,3,0
1972,03.02. 15:00,Malta,Engeland,0,1
1972,03.02. 14:00,Cyprus,Noord-Ierland,0,3
1972,20.12. 14:30,Malta,Zwitserland,1,2
1972,16.12. 13:45,Griekenland,Zwitserland,0,1
1972,13.12. 13:30,Turkije,Albanië,2,1
1972,08.12. 14:30,Italië,Ierland,3,0
1972,25.11. 20:00,België,Denemarken,2,0
1972,15.11. 14:45,Luxemburg,German Democratic Republic,0,5
1972,15.11. 14:30,Bulgarije,Noorwegen,1,1
1972,15.11. 14:00,Cyprus,Sovjet-Unie,1,3
1972,11.11. 21:00,Schotland,Denemarken,1,0
1972,11.11. 20:30,Spanje,Noord-Ierland,3,0
1972,11.11. 18:30,German Democratic Republic,Nederland,1,0
1972,11.11. 17:30,Wales,Roemenië,0,0
1972,11.11. 17:00,Frankrijk,Noorwegen,3,1
1972,31.10. 15:00,Oostenrijk,Italië,1,2
1972,28.10. 19:00,Zweden,Ierland,1,0
1972,17.10. 15:30,Duitsland,Turkije,1,1
1972,14.10. 21:00,Ierland,Zweden,1,1
1972,14.10. 19:30,Luxemburg,Yugoslavia,0,2
1972,14.10. 19:00,Denemarken,Portugal,0,1
1972,14.10. 17:30,Polen,Albanië,3,0
1972,11.10. 15:00,Malta,Griekenland,1,1
1972,11.10. 14:30,Nederland,Yugoslavia,1,1
1972,11.10. 14:30,Roemenië,Finland,3,0
1976,20.06. 20:15,Czechoslovakia,Duitsland,3,2
1976,19.06. 20:15,Nederland,Yugoslavia,3,2
1976,17.06. 20:15,Yugoslavia,Duitsland,2,4
1976,16.06. 20:15,Czechoslovakia,Nederland,3,1
1976,22.05. 20:00,België,Nederland,1,2
1976,22.05. 18:00,Sovjet-Unie,Czechoslovakia,2,2
1976,22.05. 16:00,Duitsland,Spanje,2,0
1976,22.05. 16:00,Wales,Yugoslavia,1,1
1976,25.04. 14:30,Nederland,België,5,0
1976,24.04. 21:00,Spanje,Duitsland,1,1
1976,24.04. 18:00,Czechoslovakia,Sovjet-Unie,2,0
1976,24.04. 17:30,Yugoslavia,Wales,2,0
1976,28.02. 15:30,Duitsland,Malta,8,0
1976,21.12. 14:30,Malta,Bulgarije,0,2
1976,17.12. 21:00,Schotland,Roemenië,1,1
1976,03.12. 22:00,Portugal,Cyprus,1,0
1976,23.11. 14:00,Turkije,Sovjet-Unie,1,0
1976,23.11. 13:45,Cyprus,Czechoslovakia,0,3
1976,22.11. 14:30,Italië,Nederland,1,0
1976,19.11. 22:00,Portugal,Engeland,1,1
1976,19.11. 20:30,Wales,Oostenrijk,1,0
1976,19.11. 18:00,Yugoslavia,Noord-Ierland,1,0
1976,19.11. 15:00,Duitsland,Bulgarije,1,0
1976,16.11. 13:00,Roemenië,Spanje,2,2
1976,15.11. 20:30,Frankrijk,België,0,0
1976,12.11. 22:30,Portugal,Czechoslovakia,1,1
1976,12.11. 18:00,Sovjet-Unie,Zwitserland,4,1
1976,30.10. 14:00,Czechoslovakia,Engeland,2,1
1976,29.10. 21:00,Schotland,Denemarken,3,1
1976,29.10. 16:00,Ierland,Turkije,4,0
1976,29.10. 15:30,Noord-Ierland,Noorwegen,3,0
1976,26.10. 14:00,Polen,Italië,0,0
1976,19.10. 13:30,Hongarije,Luxemburg,8,1
1976,15.10. 20:15,Nederland,Polen,3,0
1976,15.10. 19:00,Oostenrijk,Luxemburg,6,2
1976,15.10. 18:00,Yugoslavia,Zweden,3,0
1976,12.10. 20:30,Spanje,Denemarken,2,0
1976,12.10. 15:00,Zwitserland,Sovjet-Unie,0,1
1976,12.10. 14:30,German Democratic Republic,Frankrijk,2,1
1976,11.10. 20:30,Duitsland,Griekenland,1,1
1976,27.09. 20:00,België,German Democratic Republic,1,2
1976,27.09. 16:30,Italië,Finland,0,0
1976,24.09. 17:15,Hongarije,Oostenrijk,2,1
1976,10.09. 17:30,Polen,Nederland,4,1
1976,06.09. 20:00,België,IJsland,1,0
1976,03.09. 20:30,Frankrijk,IJsland,3,0
1976,03.09. 20:00,Nederland,Finland,4,1
1976,03.09. 19:00,Denemarken,Schotland,0,1
1976,03.09. 18:30,Noord-Ierland,Zweden,1,2
1976,13.08. 19:00,Noorwegen,Zweden,0,2
1976,30.06. 19:00,Zweden,Noorwegen,3,1
1976,11.06. 16:00,Bulgarije,Malta,5,0
1976,09.06. 19:00,Noorwegen,Yugoslavia,1,3
1976,08.06. 15:45,Cyprus,Portugal,0,2
1976,05.06. 21:00,IJsland,German Democratic Republic,2,1
1976,05.06. 18:00,Finland,Italië,0,1
1976,04.06. 20:00,Griekenland,Malta,4,0
1976,04.06. 19:00,Zweden,Yugoslavia,1,2
1976,01.06. 16:30,Roemenië,Schotland,1,1
1976,25.05. 15:00,IJsland,Frankrijk,0,0
1976,21.05. 20:00,Zwitserland,Ierland,1,0
1976,18.05. 18:30,Sovjet-Unie,Ierland,2,1
1976,11.05. 16:00,Roemenië,Denemarken,6,1
1976,11.05. 15:45,Cyprus,Engeland,0,1
1976,10.05. 16:30,Ierland,Zwitserland,2,1
1976,01.05. 16:00,Luxemburg,Wales,1,3
1976,30.04. 20:15,Zwitserland,Turkije,1,1
1976,30.04. 17:00,Czechoslovakia,Portugal,5,0
1976,27.04. 16:00,Bulgarije,Duitsland,1,1
1976,20.04. 17:00,Czechoslovakia,Cyprus,4,0
1976,19.04. 15:30,Italië,Polen,0,0
1976,17.04. 20:30,Spanje,Roemenië,1,1
1976,16.04. 20:45,Engeland,Cyprus,5,0
1976,16.04. 18:00,Noord-Ierland,Yugoslavia,1,0
1976,16.04. 17:30,Hongarije,Wales,1,2
1976,02.04. 19:30,Oostenrijk,Hongarije,0,0
1976,02.04. 18:00,Sovjet-Unie,Turkije,3,0
1976,16.03. 15:30,Luxemburg,Oostenrijk,1,2
1976,23.02. 15:30,Malta,Griekenland,2,0
1976,05.02. 20:30,Spanje,Schotland,1,1
1976,22.12. 14:30,Malta,Duitsland,0,1
1976,18.12. 15:00,Griekenland,Bulgarije,2,1
1976,07.12. 17:30,German Democratic Republic,België,0,0
1976,01.12. 19:00,Turkije,Zwitserland,2,1
1976,20.11. 21:00,Schotland,Spanje,1,2
1976,20.11. 20:45,Engeland,Portugal,0,0
1976,20.11. 20:30,Nederland,Italië,3,1
1976,20.11. 20:30,Wales,Luxemburg,5,0
1976,20.11. 19:00,Turkije,Ierland,1,1
1976,20.11. 15:00,Griekenland,Duitsland,2,2
1976,16.11. 20:30,Frankrijk,German Democratic Republic,2,2
1976,30.10. 20:45,Engeland,Czechoslovakia,3,0
1976,30.10. 20:30,Wales,Hongarije,2,0
1976,30.10. 19:00,Yugoslavia,Noorwegen,3,1
1976,30.10. 19:00,Zweden,Noord-Ierland,0,2
1976,30.10. 16:00,Ierland,Sovjet-Unie,3,0
1976,13.10. 15:45,Luxemburg,Hongarije,2,4
1976,13.10. 15:00,Bulgarije,Griekenland,3,3
1976,13.10. 13:30,Denemarken,Roemenië,0,0
1976,12.10. 20:00,België,Frankrijk,2,1
1976,12.10. 17:00,German Democratic Republic,IJsland,1,1
1976,09.10. 14:30,Polen,Finland,3,0
1976,25.09. 19:00,Denemarken,Spanje,1,2
1976,25.09. 17:30,Finland,Nederland,1,3
1980,22.06. 20:30,België,Duitsland,1,2
1980,21.06. 20:30,Czechoslovakia,Italië,2,1
1980,18.06. 20:30,Italië,België,0,0
1980,18.06. 17:45,Spanje,Engeland,1,2
1980,17.06. 20:30,Griekenland,Duitsland,0,0
1980,17.06. 17:45,Nederland,Czechoslovakia,1,1
1980,15.06. 20:30,Engeland,Italië,0,1
1980,15.06. 17:45,België,Spanje,2,1
1980,14.06. 20:30,Griekenland,Czechoslovakia,1,3
1980,14.06. 17:45,Duitsland,Nederland,3,2
1980,12.06. 20:30,Spanje,Italië,0,0
1980,12.06. 17:45,België,Engeland,1,1
1980,11.06. 20:30,Nederland,Griekenland,1,0
1980,11.06. 17:45,Czechoslovakia,Duitsland,0,1
1980,26.03. 17:00,Schotland,Portugal,4,1
1980,27.02. 17:00,Duitsland,Malta,8,0
1980,06.02. 17:00,Engeland,Ierland,2,0
1980,22.12. 17:00,Duitsland,Turkije,2,0
1980,19.12. 17:00,Schotland,België,1,3
1980,09.12. 17:00,Cyprus,Spanje,1,3
1980,24.11. 17:00,Czechoslovakia,Luxemburg,4,0
1980,22.11. 17:00,Engeland,Bulgarije,2,0
1980,21.11. 17:00,België,Schotland,2,0
1980,21.11. 17:00,German Democratic Republic,Nederland,2,3
1980,21.11. 17:00,Noord-Ierland,Ierland,1,0
1980,21.11. 17:00,Portugal,Oostenrijk,1,2
1980,21.11. 17:00,Turkije,Wales,1,0
1980,18.11. 17:00,Roemenië,Cyprus,2,0
1980,17.11. 17:00,Frankrijk,Czechoslovakia,2,1
1980,14.11. 17:00,Yugoslavia,Cyprus,5,0
1980,01.11. 17:00,Portugal,Noorwegen,3,1
1980,31.10. 17:00,Bulgarije,Denemarken,3,0
1980,31.10. 17:00,Sovjet-Unie,Finland,2,2
1980,31.10. 17:00,Yugoslavia,Roemenië,2,1
1980,28.10. 17:00,Malta,Turkije,1,2
1980,23.10. 17:00,Luxemburg,Zweden,1,1
1980,17.10. 17:00,België,Portugal,2,0
1980,17.10. 17:00,Duitsland,Wales,5,1
1980,17.10. 17:00,Hongarije,Finland,3,1
