2012,6,17,Denemarken,Duitsland,1,2
2012,6,18,Kroatië,Spanje,0,1
2012,6,18,Italië,Ierland,2,0
2012,6,19,Zweden,Frankrijk,2,0
2012,6,19,Engeland,Oekraïne,1,0
2012,6,21,Tsjechië,Portugal,0,1
2012,6,22,Duitsland,Griekenland,4,2
2012,6,23,Spanje,Frankrijk,2,0
2012,6,24,Engeland,Italië,0,0
2012,6,27,Portugal,Spanje,0,0
2012,6,28,Duitsland,Italië,1,2
2012,7,1,Spanje,Italië,4,0
2006,11,18,Wales,Faeröer Eil.,2,1
2006,11,18,Slowakije,Luxemburg,4,0
2006,11,18,Malta,Lithuania,0,0
2006,11,19,Kroatië,Georgië,6,0
2006,11,19,Noord-Ierland,Turkije,0,1
2006,11,19,Israël,Letland,3,0
2006,11,19,Bosnië-Herzeg.,Armenië,1,1
2006,11,19,Roemenië,Azerbeidzjan,4,1
2006,11,19,Estland,Bulgarije,0,5
2006,11,19,Kazachstan,N Macedonië,1,0
2006,11,21,Kroatië,Turkije,2,1
2006,11,21,Georgië,Noord-Ierland,0,4
2006,11,21,Israël,Armenië,1,0
2006,11,21,Letland,Bosnië-Herzeg.,1,4
2006,11,21,Slowakije,Lithuania,3,0
2006,11,21,Luxemburg,Malta,4,2
2006,11,21,Roemenië,Bulgarije,1,0
2006,11,21,Azerbeidzjan,Estland,3,2
2006,11,21,Wales,N Macedonië,6,0
2006,11,21,Faeröer Eil.,Kazachstan,0,1
2006,11,24,Noord-Ierland,Kroatië,5,1
2006,11,24,Turkije,Georgië,9,0
2006,11,24,Bosnië-Herzeg.,Israël,2,5
2006,11,24,Armenië,Letland,1,0
2006,11,24,Malta,Slowakije,0,8
2006,11,24,Lithuania,Luxemburg,1,1
2006,11,24,Estland,Roemenië,0,5
2006,11,24,Bulgarije,Azerbeidzjan,3,0
2006,11,24,Kazachstan,Wales,1,2
2006,11,24,N Macedonië,Faeröer Eil.,0,7
2007,4,2,Ierland,Hongarije,2,1
2007,4,11,Frankrijk,Griekenland,6,0
2007,4,12,Duitsland,Nederland,5,1
2007,4,15,Slowakije,Portugal,2,1
2007,5,5,Italië,Zweden,0,2
2007,5,5,Slovenië,Servië,2,1
2007,5,5,Oostenrijk,Polen,0,1
2007,5,5,Hongarije,Roemenië,3,3
2007,5,5,Zwitserland,België,1,0
2007,5,6,Schotland,Portugal,0,0
2007,5,9,Slowakije,Oekraïne,0,4
2007,5,9,Zwitserland,Nederland,2,2
2007,5,10,Israël,Polen,2,2
2007,5,10,Wales,Duitsland,0,6
2007,5,13,Engeland,Noord-Ierland,4,0
2007,5,26,Noord-Ierland,Tsjechië,1,3
2007,5,30,Wit-Rusland,Spanje,0,3
2007,5,30,Israël,Rusland,0,6
2007,5,30,Oekraïne,Schotland,2,1
2007,5,30,Frankrijk,Slovenië,6,0
2007,5,30,Ierland,Italië,1,2
2007,5,31,Griekenland,IJsland,0,3
2007,6,16,IJsland,Frankrijk,1,0
2007,6,16,Roemenië,Zweden,0,7
2007,6,16,Rusland,Polen,3,1
2007,6,17,Israël,Noorwegen,0,3
2007,6,20,Zweden,Hongarije,7,0
2007,6,21,Oekraïne,Slowakije,5,0
2007,6,21,Polen,Israël,4,1
2007,6,21,Noorwegen,Oostenrijk,3,0
2007,6,21,IJsland,Servië,5,0
2007,8,1,Wit-Rusland,Noord-Ierland,5,0
2007,8,22,Duitsland,Zwitserland,7,0
2007,8,23,Oostenrijk,Rusland,1,5
2007,8,25,Roemenië,Ierland,0,2
2007,8,25,Servië,Griekenland,1,2
2007,8,26,Nederland,Wales,2,1
2007,8,26,Wit-Rusland,Tsjechië,1,4
2007,8,26,Slovenië,IJsland,2,1
2007,8,26,Oostenrijk,Israël,5,0
2007,10,27,Servië,Frankrijk,0,8
2007,10,27,Hongarije,Italië,1,3
2007,10,27,Tsjechië,Spanje,2,2
2007,10,27,Engeland,Wit-Rusland,4,0
2007,10,27,Denemarken,Portugal,5,1
2007,10,27,Slowakije,Schotland,0,3
2007,10,27,Noorwegen,Rusland,3,0
2007,10,27,Ierland,Roemenië,2,1
2007,10,28,Duitsland,België,3,0
2007,10,28,Wales,Zwitserland,0,2
2007,10,31,Slovenië,Frankrijk,0,2
2007,10,31,Italië,Roemenië,5,0
2007,10,31,België,Wales,1,0
2007,10,31,Schotland,Denemarken,0,1
2007,11,1,Nederland,Duitsland,0,1
2007,11,25,Engeland,Spanje,1,0
2008,2,16,Italië,Ierland,4,1
2008,2,16,Portugal,Slowakije,0,1
2008,2,16,Spanje,Noord-Ierland,4,0
2008,2,17,Wales,België,0,1
2008,2,20,Wales,Nederland,0,1
2008,2,21,Portugal,Oekraïne,0,1
2008,3,6,Noord-Ierland,Engeland,0,2
2008,3,20,Engeland,Tsjechië,0,0
2008,4,23,Hongarije,Ierland,0,2
2008,4,23,Griekenland,Frankrijk,0,5
2008,4,23,Slowakije,Denemarken,1,4
2008,4,23,België,Nederland,2,2
2008,4,26,Tsjechië,Noord-Ierland,4,0
2008,4,27,Denemarken,Schotland,2,1
2008,4,27,België,Zwitserland,3,1
2008,5,3,Spanje,Wit-Rusland,6,1
2008,5,3,Hongarije,Zweden,0,6
2008,5,3,Noorwegen,Israël,7,0
2008,5,3,Servië,Slovenië,0,3
2008,5,3,Portugal,Schotland,1,4
2008,5,7,België,Duitsland,0,5
2008,5,7,Zweden,Italië,1,0
2008,5,7,Noorwegen,Polen,3,0
2008,5,8,Frankrijk,Servië,2,0
2008,5,8,Wit-Rusland,Engeland,1,6
2008,5,8,Portugal,Denemarken,0,4
2008,5,8,Spanje,Tsjechië,4,1
2008,5,8,Zwitserland,Wales,2,0
2008,5,24,Roemenië,Italië,1,6
2008,5,28,Roemenië,Hongarije,3,1
2008,5,28,Polen,Oostenrijk,2,4
2008,5,28,Servië,IJsland,0,4
2008,5,28,Slovenië,Griekenland,3,1
2008,5,28,Denemarken,Slowakije,6,1
2008,5,28,Schotland,Oekraïne,0,1
2008,5,28,Noord-Ierland,Spanje,0,3
2008,5,29,Rusland,Israël,4,0
2008,5,29,Duitsland,Wales,4,0
2008,6,21,IJsland,Slovenië,5,0
2008,6,21,Oostenrijk,Noorwegen,0,4
2008,6,22,Oekraïne,Denemarken,1,0
2008,6,25,Israël,Oostenrijk,0,2
2008,6,25,Polen,Noorwegen,0,3
2008,6,25,Ierland,Zweden,0,5
2008,6,26,Tsjechië,Wit-Rusland,3,1
2008,6,26,IJsland,Griekenland,7,0
2008,7,25,Noord-Ierland,Wit-Rusland,1,1
2008,8,27,Rusland,Oostenrijk,3,1
