1964.0,Spanje,Noord-Ierland,1.0,1.0,30.0,5.0, 17,00,EK-Kwalificatie
1964.0,België,Yugoslavia,0.0,1.0,31.0,3.0, 17,00,EK-Kwalificatie
1964.0,Czechoslovakia,German Democratic Republic,1.0,1.0,31.0,3.0, 17,00,EK-Kwalificatie
1964.0,Zwitserland,Nederland,1.0,1.0,31.0,3.0, 17,00,EK-Kwalificatie
1964.0,Turkije,Italië,0.0,1.0,27.0,3.0, 17,00,EK-Kwalificatie
1964.0,Wales,Hongarije,1.0,1.0,20.0,3.0, 17,00,EK-Kwalificatie
1964.0,Frankrijk,Engeland,5.0,2.0,27.0,2.0, 17,00,EK-Kwalificatie
1964.0,Bulgarije,Portugal,1.0,0.0,23.0,1.0, 17,00,EK-Kwalificatie
1964.0,Portugal,Bulgarije,3.0,1.0,16.0,12.0, 17,00,EK-Kwalificatie
1964.0,Malta,Denemarken,1.0,3.0,8.0,12.0, 17,00,EK-Kwalificatie
1964.0,Italië,Turkije,6.0,0.0,2.0,12.0, 17,00,EK-Kwalificatie
1964.0,Noord-Ierland,Polen,2.0,0.0,28.0,11.0, 17,00,EK-Kwalificatie
1964.0,Roemenië,Spanje,3.0,1.0,25.0,11.0, 17,00,EK-Kwalificatie
1964.0,German Democratic Republic,Czechoslovakia,2.0,1.0,21.0,11.0, 17,00,EK-Kwalificatie
1964.0,Nederland,Zwitserland,3.0,1.0,11.0,11.0, 17,00,EK-Kwalificatie
1964.0,Bulgarije,Portugal,3.0,1.0,7.0,11.0, 17,00,EK-Kwalificatie
1964.0,Hongarije,Wales,3.0,1.0,7.0,11.0, 17,00,EK-Kwalificatie
1964.0,Yugoslavia,België,3.0,2.0,4.0,11.0, 17,00,EK-Kwalificatie
1964.0,Zweden,Noorwegen,1.0,1.0,4.0,11.0, 17,00,EK-Kwalificatie
1964.0,Spanje,Roemenië,6.0,0.0,1.0,11.0, 17,00,EK-Kwalificatie
1964.0,Polen,Noord-Ierland,0.0,2.0,10.0,10.0, 17,00,EK-Kwalificatie
1964.0,Engeland,Frankrijk,1.0,1.0,3.0,10.0, 17,00,EK-Kwalificatie
1964.0,IJsland,Ierland,1.0,1.0,2.0,9.0, 17,00,EK-Kwalificatie
1964.0,Ierland,IJsland,4.0,2.0,12.0,8.0, 17,00,EK-Kwalificatie
1964.0,Denemarken,Malta,6.0,1.0,28.0,6.0, 17,00,EK
1964.0,Noorwegen,Zweden,0.0,2.0,21.0,6.0, 17,00,EK
1968.0,Italië,Yugoslavia,2.0,0.0,10.0,6.0, 21,15,EK
1968.0,Italië,Yugoslavia,1.0,1.0,8.0,6.0, 21,15,EK
1968.0,Engeland,Sovjet-Unie,2.0,0.0,8.0,6.0, 16,45,EK
1968.0,Yugoslavia,Engeland,1.0,0.0,5.0,6.0, 21,15,EK
1968.0,Italië,Sovjet-Unie,0.0,0.0,5.0,6.0, 18,00,EK
1968.0,Sovjet-Unie,Hongarije,3.0,0.0,11.0,5.0, 17,30,EK-Kwalificatie
1968.0,Spanje,Engeland,1.0,2.0,8.0,5.0, 20,30,EK-Kwalificatie
1968.0,Hongarije,Sovjet-Unie,2.0,0.0,4.0,5.0, 17,00,EK-Kwalificatie
1968.0,Yugoslavia,Frankrijk,5.0,1.0,24.0,4.0, 16,30,EK-Kwalificatie
1968.0,Italië,Bulgarije,2.0,0.0,20.0,4.0, 16,00,EK-Kwalificatie
1968.0,Bulgarije,Italië,3.0,2.0,6.0,4.0, 16,00,EK-Kwalificatie
1968.0,Frankrijk,Yugoslavia,1.0,1.0,6.0,4.0, 16,00,EK-Kwalificatie
1968.0,Engeland,Spanje,1.0,0.0,3.0,4.0, 20,45,EK-Kwalificatie
1968.0,Wales,Noord-Ierland,2.0,0.0,28.0,2.0, 17,00,EK-Kwalificatie
1968.0,Schotland,Engeland,1.0,1.0,24.0,2.0, 17,00,EK-Kwalificatie
1968.0,Cyprus,Zwitserland,2.0,1.0,17.0,2.0, 17,00,EK-Kwalificatie
1968.0,Frankrijk,Luxemburg,3.0,1.0,23.0,12.0, 17,00,EK-Kwalificatie
1968.0,Italië,Zwitserland,4.0,0.0,23.0,12.0, 17,00,EK-Kwalificatie
1968.0,Albanië,Duitsland,0.0,0.0,17.0,12.0, 17,00,EK-Kwalificatie
1968.0,Portugal,Bulgarije,0.0,0.0,17.0,12.0, 17,00,EK-Kwalificatie
1968.0,Bulgarije,Portugal,1.0,0.0,26.0,11.0, 17,00,EK-Kwalificatie
1968.0,België,Luxemburg,3.0,0.0,22.0,11.0, 17,00,EK-Kwalificatie
1968.0,Czechoslovakia,Ierland,1.0,2.0,22.0,11.0, 17,00,EK-Kwalificatie
1968.0,Engeland,Noord-Ierland,2.0,0.0,22.0,11.0, 17,00,EK-Kwalificatie
1968.0,Schotland,Wales,3.0,2.0,22.0,11.0, 17,00,EK-Kwalificatie
1968.0,Zwitserland,Italië,2.0,2.0,18.0,11.0, 17,00,EK-Kwalificatie
1968.0,Turkije,Czechoslovakia,0.0,0.0,15.0,11.0, 17,00,EK-Kwalificatie
1968.0,Bulgarije,Zweden,3.0,0.0,12.0,11.0, 17,00,EK-Kwalificatie
1968.0,Portugal,Noorwegen,2.0,1.0,12.0,11.0, 17,00,EK-Kwalificatie
1968.0,Yugoslavia,Albanië,4.0,0.0,12.0,11.0, 17,00,EK-Kwalificatie
1968.0,Zwitserland,Cyprus,5.0,0.0,8.0,11.0, 17,00,EK-Kwalificatie
1968.0,Zweden,Noorwegen,5.0,2.0,5.0,11.0, 17,00,EK-Kwalificatie
1968.0,Italië,Cyprus,5.0,0.0,1.0,11.0, 17,00,EK-Kwalificatie
1968.0,Griekenland,Sovjet-Unie,0.0,1.0,31.0,10.0, 17,00,EK-Kwalificatie
1968.0,German Democratic Republic,Hongarije,1.0,0.0,29.0,10.0, 17,00,EK-Kwalificatie
1968.0,Frankrijk,België,1.0,1.0,28.0,10.0, 17,00,EK-Kwalificatie
1968.0,Spanje,Czechoslovakia,2.0,1.0,22.0,10.0, 17,00,EK-Kwalificatie
1968.0,Noord-Ierland,Schotland,1.0,0.0,21.0,10.0, 17,00,EK-Kwalificatie
1968.0,Wales,Engeland,0.0,3.0,21.0,10.0, 17,00,EK-Kwalificatie
1968.0,Oostenrijk,Sovjet-Unie,1.0,0.0,15.0,10.0, 17,00,EK-Kwalificatie
1968.0,German Democratic Republic,Denemarken,3.0,2.0,11.0,10.0, 17,00,EK-Kwalificatie
1968.0,België,Polen,2.0,4.0,8.0,10.0, 17,00,EK-Kwalificatie
1968.0,Duitsland,Yugoslavia,3.0,1.0,7.0,10.0, 17,00,EK-Kwalificatie
1968.0,Denemarken,Nederland,3.0,2.0,4.0,10.0, 17,00,EK-Kwalificatie
1968.0,Griekenland,Oostenrijk,4.0,1.0,4.0,10.0, 17,00,EK-Kwalificatie
1968.0,Czechoslovakia,Spanje,1.0,0.0,1.0,10.0, 17,00,EK-Kwalificatie
1968.0,Hongarije,German Democratic Republic,3.0,1.0,27.0,9.0, 17,00,EK-Kwalificatie
