147,19680521,1700,18,29,0,2,0
148,19680521,1700,14,11,3,1,0
149,19680514,1700,25,28,0,2,0
150,19680510,1700,27,12,1,1,0
151,19680510,1700,8,3,2,1,0
152,19680503,1700,28,0,1,0,0
153,19680423,1700,16,23,7,0,0
154,19680416,1700,26,14,0,0,0
155,19680415,1700,7,13,2,3,0
156,19680412,1700,20,17,0,0,0
157,19680408,1700,0,25,6,0,0
158,19680405,1700,36,3,4,3,0
159,19680322,1700,23,2,0,2,0
160,19680319,1700,26,11,0,5,0
161,19680222,1700,10,18,2,1,0
162,19680201,1700,10,1,0,0,0
163,19681207,1700,1,18,2,0,0
164,19681203,1700,23,16,1,5,0
165,19681130,1700,3,6,2,0,0
166,19681126,1700,2,16,3,1,0
167,19681126,1700,26,4,0,3,0
168,19681116,1700,7,17,5,1,0
169,19681116,1700,18,10,2,1,0
170,19681116,1700,13,20,2,1,0
171,19681113,1700,19,21,4,2,0
172,19681113,1700,5,9,1,2,0
173,19681111,1700,11,4,2,1,0
174,19681102,1700,16,15,4,2,0
175,19681023,1700,18,1,0,0,0
176,19681022,1700,4,14,2,1,0
177,19681022,1700,20,7,0,2,0
178,19681022,1700,17,13,1,1,0
179,19681016,1700,12,27,2,1,0
180,19681002,1700,27,22,0,0,0
181,19681002,1700,14,26,4,0,0
182,19680921,1700,8,6,6,0,0
183,19680907,1700,3,8,2,2,0
184,19720618,1600,0,30,3,0,3
185,19720617,2000,8,11,1,2,3
186,19720614,2000,11,0,1,2,3
187,19720614,2000,8,30,0,1,3
188,19720517,2000,8,16,2,1,0
189,19720514,1600,16,8,2,2,0
190,19720513,2000,11,2,2,1,0
191,19720513,1600,0,7,0,0,0
192,19720513,1500,30,28,3,0,0
193,19720430,1600,28,30,0,0,0
194,19720429,2045,7,0,1,3,0
195,19720429,1700,8,16,1,1,0
196,19720429,1530,2,11,0,0,0
197,19720216,1600,20,1,1,1,0
198,19721205,1330,10,14,1,0,0
199,19721204,1330,19,4,2,1,0
200,19721201,1345,12,7,0,2,0
201,19721124,2000,1,23,7,0,0
202,19721124,1300,16,17,2,0,0
203,19721121,1600,5,11,1,1,0
204,19721120,1430,2,22,2,2,0
205,19721117,2000,26,3,0,8,0
206,19721117,1500,0,14,0,0,0
207,19721114,1400,25,10,3,0,0
208,19721114,1300,16,29,2,1,0
209,19721110,2045,7,15,1,1,0
210,19721110,2030,4,19,2,1,0
211,19721110,2030,13,11,1,0,0
212,19721027,2030,1,30,0,0,0
213,19721027,1800,29,17,1,0,0
214,19721027,1730,8,21,4,0,0
215,19721027,1430,28,26,0,0,0
216,19721016,1430,28,36,0,0,0
217,19721013,2100,13,5,2,1,0
218,19721013,2030,17,27,3,0,0
219,19721013,2000,15,7,2,3,0
220,19721013,1700,20,30,1,1,0
221,19721010,1500,22,18,6,0,0
222,19721010,1430,3,36,3,2,0
223,19721010,1200,14,0,1,3,0
224,19721009,1500,4,8,0,2,0
225,19721009,1430,2,9,3,0,0
226,19720925,1730,8,19,2,0,0
227,19720922,1730,27,16,0,4,0
228,19720922,1730,30,20,1,0,0
229,19720922,1515,14,10,5,1,0
230,19720908,1900,21,4,1,3,0
231,19720904,1500,22,9,1,0,0
232,19720618,2000,12,24,2,0,3
233,19720616,1800,27,29,0,4,3
234,19720612,1530,0,25,2,0,3
235,19720609,1900,6,13,1,0,3
236,19720609,1900,21,19,1,4,3
237,19720609,1900,9,2,0,0,3
238,19720607,1730,30,23,6,1,3
239,19720530,1630,18,22,1,4,0
240,19720530,1630,30,1,2,1,0
241,19720526,1900,6,11,1,2,0
242,19720526,1900,9,22,1,0,0
243,19720526,1800,27,17,0,1,0
244,19720519,1730,19,8,3,0,0
245,19720516,1700,29,16,1,0,0
246,19720512,2230,5,6,5,0,0
247,19720512,2045,7,24,5,0,0
248,19720512,2000,15,12,1,0,0
249,19720512,1600,25,14,1,1,0
250,19720510,2000,18,2,1,2,0
251,19720509,1530,23,1,0,2,0
252,19720509,1500,36,28,1,2,0
253,19720425,1400,10,0,0,3,0
254,19720424,1630,8,4,1,1,0
255,19720424,1500,36,26,2,1,0
256,19720421,2230,5,13,2,0,0
257,19720421,2045,20,23,5,0,0
258,19720421,2030,7,12,3,0,0
259,19720421,2030,17,29,1,3,0
260,19720421,1945,15,24,5,0,0
261,19720404,1500,28,3,2,0,0
262,19720224,2030,3,26,6,0,0
263,19720217,2000,11,5,3,0,0
264,19720217,1430,25,0,0,1,0
265,19720203,2000,11,13,3,0,0
266,19720203,1500,24,7,0,1,0
267,19720203,1400,23,20,0,3,0
268,19721220,1430,24,15,1,2,0
269,19721216,1345,12,15,0,1,0
270,19721213,1330,10,25,2,1,0
271,19721208,1430,2,18,3,0,0
272,19721125,2000,11,6,2,0,0
273,19721115,1445,26,36,0,5,0
274,19721115,1430,19,21,1,1,0
275,19721115,1400,23,30,1,3,0
276,19721111,2100,13,6,1,0,0
277,19721111,2030,1,20,3,0,0
278,19721111,1830,36,3,1,0,0
279,19721111,1730,17,16,0,0,0
280,19721111,1700,4,21,3,1,0
281,19721031,1500,22,2,1,2,0
282,19721028,1900,9,18,1,0,0
283,19721017,1530,0,10,1,1,0
284,19721014,2100,18,9,1,1,0
285,19721014,1930,26,28,0,2,0
286,19721014,1900,6,5,0,1,0
287,19721014,1730,14,25,3,0,0
288,19721011,1500,24,12,1,1,0
289,19721011,1430,3,28,1,1,0
290,19721011,1430,16,27,3,0,0
291,19760620,2015,29,0,3,2,3
292,19760619,2015,3,28,3,2,3
293,19760617,2015,28,0,2,4,3
294,19760616,2015,29,3,3,1,3
295,19760522,2000,11,3,1,2,0
296,19760522,1800,30,29,2,2,0
297,19760522,1600,0,1,2,0,0
298,19760522,1600,17,28,1,1,0
299,19760425,1430,3,11,5,0,0
300,19760424,2100,1,0,1,1,0
301,19760424,1800,29,30,2,0,0
302,19760424,1730,28,17,2,0,0
303,19760228,1530,0,24,8,0,0
304,19761221,1430,24,19,0,2,0
305,19761217,2100,13,16,1,1,0
306,19761203,2200,5,23,1,0,0
307,19761123,1400,10,30,1,0,0
308,19761123,1345,23,29,0,3,0
309,19761122,1430,2,3,1,0,0
310,19761119,2200,5,7,1,1,0
311,19761119,2030,17,22,1,0,0
312,19761119,1800,28,20,1,0,0
313,19761119,1500,0,19,1,0,0
314,19761116,1300,16,1,2,2,0
315,19761115,2030,4,11,0,0,0
316,19761112,2230,5,29,1,1,0
317,19761112,1800,30,15,4,1,0
318,19761030,1400,29,7,2,1,0
319,19761029,2100,13,6,3,1,0
320,19761029,1600,18,10,4,0,0
321,19761029,1530,20,21,3,0,0
322,19761026,1400,14,2,0,0,0
323,19761019,1330,8,26,8,1,0
324,19761015,2015,3,14,3,0,0
325,19761015,1900,22,26,6,2,0
326,19761015,1800,28,9,3,0,0
327,19761012,2030,1,6,2,0,0
328,19761012,1500,15,30,0,1,0
329,19761012,1430,36,4,2,1,0
330,19761011,2030,0,12,1,1,0
331,19760927,2000,11,36,1,2,0
332,19760927,1630,2,27,0,0,0
333,19760924,1715,8,22,2,1,0
334,19760910,1730,14,3,4,1,0
335,19760906,2000,11,31,1,0,0
336,19760903,2030,4,31,3,0,0
337,19760903,2000,3,27,4,1,0
338,19760903,1900,6,13,0,1,0
339,19760903,1830,20,9,1,2,0
340,19760813,1900,21,9,0,2,0
341,19760630,1900,9,21,3,1,0
342,19760611,1600,19,24,5,0,3
343,19760609,1900,21,28,1,3,3
344,19760608,1545,23,5,0,2,3
345,19760605,2100,31,36,2,1,3
346,19760605,1800,27,2,0,1,3
347,19760604,2000,12,24,4,0,3
348,19760604,1900,9,28,1,2,3
349,19760601,1630,16,13,1,1,3
350,19760525,1500,31,4,0,0,0
351,19760521,2000,15,18,1,0,0
352,19760518,1830,30,18,2,1,0
353,19760511,1600,16,6,6,1,0
354,19760511,1545,23,7,0,1,0
355,19760510,1630,18,15,2,1,0
356,19760501,1600,26,17,1,3,0
357,19760430,2015,15,10,1,1,0
358,19760430,1700,29,5,5,0,0
359,19760427,1600,19,0,1,1,0
360,19760420,1700,29,23,4,0,0
361,19760419,1530,2,14,0,0,0
362,19760417,2030,1,16,1,1,0
363,19760416,2045,7,23,5,0,0
364,19760416,1800,20,28,1,0,0
365,19760416,1730,8,17,1,2,0
366,19760402,1930,22,8,0,0,0
367,19760402,1800,30,10,3,0,0
368,19760316,1530,26,22,1,2,0
369,19760223,1530,24,12,2,0,0
370,19760205,2030,1,13,1,1,0
371,19761222,1430,24,0,0,1,0
372,19761218,1500,12,19,2,1,0
373,19761207,1730,36,11,0,0,0
374,19761201,1900,10,15,2,1,0
375,19761120,2100,13,1,1,2,0
376,19761120,2045,7,5,0,0,0
377,19761120,2030,3,2,3,1,0
378,19761120,2030,17,26,5,0,0
379,19761120,1900,10,18,1,1,0
380,19761120,1500,12,0,2,2,0
381,19761116,2030,4,36,2,2,0
382,19761030,2045,7,29,3,0,0
383,19761030,2030,17,8,2,0,0
384,19761030,1900,28,21,3,1,0
385,19761030,1900,9,20,0,2,0
386,19761030,1600,18,30,3,0,0
387,19761013,1545,26,8,2,4,0
388,19761013,1500,19,12,3,3,0
389,19761013,1330,6,16,0,0,0
390,19761012,2000,11,4,2,1,0
391,19761012,1700,36,31,1,1,0
392,19761009,1430,14,27,3,0,0
393,19760925,1900,6,1,1,2,0
394,19760925,1730,27,3,1,3,0
395,19800622,2030,11,0,1,2,2
396,19800621,2030,29,2,2,1,2
397,19800618,2030,2,11,0,0,1
398,19800618,1745,1,7,1,2,1
399,19800617,2030,12,0,0,0,1
400,19800617,1745,3,29,1,1,1
401,19800615,2030,7,2,0,1,1
402,19800615,1745,11,1,2,1,1
403,19800614,2030,12,29,1,3,1
404,19800614,1745,0,3,3,2,1
405,19800612,2030,1,2,0,0,1
406,19800612,1745,11,7,1,1,1
407,19800611,2030,3,12,1,0,1
408,19800611,1745,29,0,0,1,1
409,19800326,1700,13,5,4,1,0
410,19800227,1700,0,24,8,0,0
411,19800206,1700,7,18,2,0,0
412,19801222,1700,0,10,2,0,0
413,19801219,1700,13,11,1,3,0
414,19801209,1700,23,1,1,3,0
415,19801124,1700,29,26,4,0,0
416,19801122,1700,7,19,2,0,0
417,19801121,1700,11,13,2,0,0
418,19801121,1700,36,3,2,3,0
419,19801121,1700,20,18,1,0,0
420,19801121,1700,5,22,1,2,0
421,19801121,1700,10,17,1,0,0
422,19801118,1700,16,23,2,0,0
423,19801117,1700,4,29,2,1,0
424,19801114,1700,28,23,5,0,0
425,19801101,1700,5,21,3,1,0
426,19801031,1700,19,6,3,0,0
427,19801031,1700,30,27,2,2,0
428,19801031,1700,28,16,2,1,0
429,19801028,1700,24,10,1,2,0
430,19801023,1700,26,9,1,1,0
431,19801017,1700,11,5,2,0,0
432,19801017,1700,0,17,5,1,0
433,19801017,1700,8,27,3,1,0
434,19801017,1700,18,19,3,0,0
435,19801017,1700,3,14,1,1,0
436,19801017,1700,20,7,1,5,0
437,19801017,1700,13,22,1,1,0
438,19801013,1700,36,15,5,2,0
439,19801010,1700,29,9,4,1,0
440,19801010,1700,14,31,2,0,0
441,19801010,1700,1,28,0,1,0
442,19800926,1700,14,36,1,1,0
443,19800912,1700,7,6,1,0,0
444,19800912,1700,12,30,1,0,0
445,19800912,1700,31,36,0,3,0
446,19800912,1700,21,11,1,2,0
447,19800912,1700,15,14,0,2,0
448,19800905,1700,31,3,0,4,0
449,19800905,1700,9,4,1,3,0
450,19800829,1700,22,21,4,0,0
451,19800704,1700,27,30,1,1,0
458,19800522,1700,15,31,2,0,0
459,19800519,1700,19,18,1,0,0
460,19800519,1700,30,8,2,2,0
461,19800513,1700,23,16,1,1,0
462,19800509,1700,21,5,0,1,0
463,19800505,1700,15,36,0,2,0
464,19800502,1700,8,12,0,0,0
465,19800502,1700,18,6,2,0,0
466,19800502,1700,20,19,2,0,0
467,19800502,1700,22,11,0,0,0
468,19800502,1700,14,3,2,0,0
469,19800502,1700,17,0,0,2,0
470,19800501,1700,26,29,0,3,0
471,19800418,1700,36,14,2,1,0
472,19800404,1700,29,4,2,0,0
473,19800404,1700,16,1,2,2,0
474,19800401,1700,23,28,0,3,0
475,19800401,1700,10,0,0,0,0
476,19800328,1700,11,22,1,1,0
477,19800328,1700,3,15,3,0,0
478,19800318,1700,10,24,2,1,0
479,19800225,1700,4,26,3,0,0
480,19800225,1700,24,0,0,0,0
481,19800207,1700,7,20,4,0,0
482,19801213,1700,1,23,5,0,0
483,19801129,1700,19,20,0,2,0
484,19801129,1700,5,13,1,0,0
485,19801129,1700,17,10,1,0,0
486,19801115,1700,3,36,3,0,0
487,19801115,1700,22,5,1,2,0
488,19801115,1700,14,15,2,0,0
489,19801115,1700,1,16,1,0,0
490,19801029,1700,12,8,4,1,0
491,19801025,1700,18,7,1,1,0
492,19801025,1700,20,6,2,1,0
493,19801025,1700,16,28,3,2,0
494,19801025,1700,13,21,3,2,0
495,19801025,1700,17,24,7,0,0
496,19801011,1700,6,19,2,2,0
497,19801011,1700,12,27,8,1,0
498,19801011,1700,8,30,2,0,0
499,19801011,1700,5,11,1,1,0
500,19801011,1700,15,3,1,3,0
501,19840627,2000,4,1,2,0,2
502,19840624,2000,1,6,2,1,2
503,19840623,2000,4,5,3,2,2
504,19840620,2030,0,1,0,1,1
505,19840620,2030,5,16,1,0,1
506,19840619,2030,6,11,3,2,1
507,19840619,2030,4,28,3,2,1
508,19840617,2030,5,1,1,1,1
509,19840617,1715,0,16,2,1,1
510,19840616,2030,6,28,5,0,1
511,19840616,1715,4,11,5,0,1
512,19840614,2030,16,1,1,1,1
513,19840614,1715,0,5,0,0,1
514,19840613,2030,11,28,2,0,1
515,19840612,2030,4,6,1,0,1
516,19841222,1700,2,23,3,1,0
517,19841221,1700,1,24,12,1,0
518,19841221,1700,28,19,3,2,0
519,19841217,1700,3,24,5,0,0
520,19841214,1700,12,26,1,0,0
521,19841214,1700,17,28,1,1,0
522,19841203,1700,12,8,2,2,0
523,19841130,1700,29,16,1,1,0
524,19841120,1700,0,25,2,1,0
525,19841116,1700,19,17,1,0,0
526,19841116,1700,29,2,2,0,0
527,19841116,1700,0,20,0,1,0
528,19841116,1700,36,13,2,1,0
529,19841116,1700,12,6,0,2,0
530,19841116,1700,18,24,8,0,0
531,19841116,1700,26,7,0,4,0
532,19841116,1700,3,1,2,1,0
533,19841116,1700,10,22,3,1,0
534,19841113,1700,5,30,1,0,0
535,19841112,1700,23,16,0,1,0
536,19841109,1700,15,11,3,1,0
537,19841028,1700,14,5,0,1,0
538,19841026,1700,0,10,5,1,0
539,19841026,1700,8,6,1,0,0
540,19841015,1700,2,9,0,3,0
541,19841012,1700,6,26,6,0,0
542,19841012,1700,36,15,3,0,0
543,19841012,1700,8,7,0,3,0
544,19841012,1700,18,3,2,3,0
545,19841012,1700,13,11,1,1,0
546,19841012,1700,10,20,1,0,0
547,19841012,1700,28,21,2,1,0
548,19841009,1700,30,14,2,0,0
549,19841005,1700,0,22,3,0,0
550,19840921,1700,7,6,0,1,0
551,19840921,1700,31,18,0,3,0
552,19840921,1700,20,22,3,1,0
553,19840921,1700,21,17,0,0,0
554,19840921,1700,5,27,5,0,0
555,19840921,1700,9,29,1,0,0
556,19840907,1700,3,31,3,0,0
557,19840907,1700,21,19,1,2,0
558,19840609,1700,9,16,0,1,0
559,19840608,1700,25,22,1,2,0
560,19840605,1700,31,24,1,0,0
561,19840601,1700,6,8,3,1,0
562,19840601,1700,27,30,0,1,0
563,19840529,1700,31,1,0,1,0
564,19840529,1700,9,2,2,0,0
565,19840522,1700,14,30,1,1,0
566,19840515,1700,8,12,2,3,0
567,19840515,1700,24,1,2,3,0
568,19840515,1700,16,29,0,1,0
569,19840515,1700,9,23,5,0,0
570,19840514,1700,15,36,0,0,0
571,19840511,1700,25,10,1,1,0
572,19840427,1700,11,36,2,1,0
573,19840427,1700,6,12,1,0,0
574,19840427,1700,7,8,2,0,0
575,19840427,1700,20,25,1,0,0
576,19840427,1700,22,0,0,0,0
577,19840427,1700,30,5,5,0,0
578,19840427,1700,1,18,2,0,0
579,19840427,1700,17,19,1,0,0
580,19840423,1700,10,0,0,3,0
581,19840417,1700,8,26,6,2,0
582,19840417,1700,14,27,1,1,0
583,19840416,1700,29,23,6,0,0
584,19840416,1700,16,2,1,0,0
585,19840330,1700,25,0,1,2,0
586,19840330,1700,7,12,0,0,0
587,19840330,1700,36,11,1,2,0
588,19840330,1700,24,18,0,1,0
589,19840330,1700,20,10,2,1,0
590,19840330,1700,13,15,2,2,0
591,19840327,1700,23,29,1,1,0
592,19840327,1700,26,8,2,6,0
593,19840216,1700,1,3,1,0,0
594,19840212,1700,23,2,1,1,0
595,19841219,1700,24,3,0,6,0
596,19841215,1700,25,20,0,0,0
597,19841215,1700,11,13,3,2,0
598,19841215,1700,7,26,9,0,0
599,19841215,1700,28,17,4,4,0
600,19841204,1700,2,16,0,0,0
601,19841117,1700,19,28,0,1,0
602,19841117,1700,12,7,0,3,0
603,19841117,1700,18,1,3,3,0
604,19841117,1700,20,0,1,0,0
605,19841117,1700,22,10,4,0,0
606,19841117,1700,15,13,2,0,0
607,19841113,1700,23,9,0,1,0
608,19841113,1700,2,29,2,2,0
609,19880625,1530,30,3,0,2,2
610,19880622,2015,30,2,2,0,2
611,19880621,2015,0,3,1,2,2
612,19880618,1530,7,30,1,3,1
613,19880618,1530,18,3,0,1,1
614,19880617,2015,0,1,2,0,1
615,19880617,2015,2,6,2,0,1
616,19880615,2015,18,30,1,1,1
617,19880615,1715,7,3,1,3,1
618,19880614,2015,2,1,1,0,1
619,19880614,1715,0,6,2,0,1
620,19880612,2015,3,30,0,1,1
621,19880612,1530,7,18,0,1,1
622,19880611,1530,6,1,2,3,1
623,19880610,2015,0,2,1,1,1
624,19881220,1700,24,5,0,1,0
625,19881216,1700,12,3,0,3,0
626,19881216,1700,10,28,2,3,0
627,19881209,1700,3,23,4,0,0
628,19881205,1700,2,5,3,0,0
629,19881202,1700,8,23,1,0,0
630,19881202,1700,26,13,0,0,0
631,19881118,1700,4,36,0,1,0
632,19881118,1700,22,16,0,0,0
633,19881118,1700,1,25,5,0,0
634,19881115,1700,24,15,1,1,0
635,19881114,1700,2,9,2,1,0
636,19881111,1700,11,26,3,0,0
637,19881111,1700,19,13,0,1,0
638,19881111,1700,23,14,0,1,0
639,19881111,1700,29,17,2,0,0
640,19881111,1700,20,10,1,0,0
641,19881111,1700,5,15,0,0,0
642,19881111,1700,28,7,1,4,0
643,19881028,1700,25,16,0,1,0
644,19881028,1700,36,21,3,1,0
645,19881028,1700,30,31,2,0,0
646,19881017,1700,15,2,0,0,0
647,19881014,1700,6,17,1,0,0
648,19881014,1700,7,10,8,0,0
649,19881014,1700,4,21,1,1,0
650,19881014,1700,8,12,3,0,0
651,19881014,1700,18,19,2,0,0
652,19881014,1700,14,3,0,2,0
653,19881014,1700,13,11,2,0,0
654,19881014,1700,1,22,2,0,0
655,19881014,1700,28,20,3,0,0
656,19881010,1700,36,30,1,1,0
657,19880923,1700,19,11,2,0,0
658,19880923,1700,21,31,0,1,0
659,19880923,1700,14,8,3,2,0
660,19880923,1700,9,5,0,1,0
661,19880909,1700,27,29,3,0,0
662,19880909,1700,18,26,2,1,0
663,19880909,1700,31,21,2,1,0
664,19880909,1700,30,4,1,1,0
665,19880909,1700,17,6,1,0,0
666,19880617,1700,15,9,1,1,1
667,19880616,1700,21,4,2,0,1
668,19880603,1700,6,29,1,1,0
669,19880603,1700,31,36,0,6,0
670,19880603,1700,21,30,0,1,0
671,19880603,1700,9,2,1,0,0
672,19880528,1700,26,18,0,2,0
673,19880523,1700,9,24,1,0,0
674,19880520,1700,19,26,3,0,0
675,19880517,1700,8,14,5,3,0
676,19880430,1700,26,19,1,4,0
677,19880429,1700,25,22,0,1,0
678,19880429,1700,27,6,0,1,0
679,19880429,1700,4,31,2,0,0
680,19880429,1700,12,14,1,0,0
681,19880429,1700,18,11,0,0,0
682,19880429,1700,3,8,2,0,0
683,19880429,1700,20,28,1,2,0
684,19880429,1700,16,1,3,1,0
685,19880429,1700,30,36,2,0,0
686,19880429,1700,10,7,0,0,0
687,19880429,1700,17,29,1,1,0
688,19880415,1700,15,24,4,1,0
689,19880412,1700,14,23,0,0,0
690,19880401,1700,11,13,4,1,0
691,19880401,1700,19,18,2,1,0
692,19880401,1700,20,7,0,2,0
693,19880401,1700,22,1,2,3,0
694,19880401,1700,17,27,4,0,0
695,19880329,1700,5,24,2,2,0
696,19880325,1700,3,12,1,1,0
697,19880325,1700,16,25,5,1,0
698,19880218,1700,13,18,0,1,0
699,19880214,1700,5,2,0,1,0
700,19880208,1700,23,8,0,1,0
701,19880124,1700,2,24,5,0,0
702,19880114,1700,12,23,3,1,0
703,19881221,1700,23,3,0,2,0
704,19881203,1700,25,1,1,2,0
705,19881203,1700,23,12,2,4,0
706,19881119,1700,11,19,1,1,0
707,19881119,1700,36,4,0,0,0
708,19881119,1700,3,14,0,0,0
709,19881116,1700,24,2,0,2,0
710,19881116,1700,24,9,0,5,0
711,19881115,1700,2,15,3,2,0
712,19881112,1700,29,6,0,0,0
713,19881112,1700,7,28,2,0,0
714,19881112,1700,12,8,2,1,0
715,19881112,1700,13,26,3,0,0
716,19881112,1700,1,16,1,0,0
717,19881112,1700,10,20,0,0,0
718,19920626,2015,6,0,2,0,2
719,19920622,2015,3,6,2,3,2
720,19920621,2015,9,0,2,3,2
721,19920618,2015,3,0,3,1,1
722,19920618,2015,13,30,3,0,1
723,19920617,2015,4,6,1,2,1
724,19920617,2015,9,7,2,1,1
725,19920615,2015,3,30,0,0,1
726,19920615,1715,13,0,0,2,1
727,19920614,2015,9,6,1,0,1
728,19920614,1715,4,7,0,0,1
729,19920612,2015,30,0,1,1,1
730,19920612,1715,3,13,1,0,1
731,19920611,2015,6,7,0,0,1
732,19920610,2015,9,4,1,1,1
733,19921222,1430,24,12,1,1,0
734,19921221,1430,2,23,2,0,0
735,19921218,2015,0,26,4,0,0
736,19921204,1700,12,3,0,2,0
737,19921120,2230,5,12,1,0,0
738,19921120,2045,4,31,3,1,0
739,19921120,2000,11,0,0,1,0
740,19921120,1700,19,16,1,1,0
741,19921113,2030,1,29,2,1,0
